,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
0,MRSA6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,4306220000.0,0.0,0.0004
1,CSTB3,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40850000000000003,0.2898,2.6,0.22399999999999998,0.2011,0.0,8420670000.0,0.14,0.3191
2,PORP4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208,0.0,22399000.0,0.0,0.1366
3,IVTT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,1083050000.0,0.0,0.20670000000000002
4,EQMA6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20370000000000002,0.0,3230000000.0,0.0,0.0652
5,MRSA5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,4306220000.0,0.0,0.0004
6,MNSA4,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,3.63,-0.135,1.4569999999999999,0.0,-9105000.0,-6.52,-0.4111
7,CLAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0,1012240000.0,0.0,-0.6396000000000001
8,VSPT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092,0.0,4759530000.0,0.0,0.4746
9,CLSC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,1692170000.0,0.0,0.0688
10,CSTB4,147.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40850000000000003,0.2898,2.6,0.22399999999999998,0.2011,0.0,8420670000.0,0.14,0.3191
11,MRSA6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,4306220000.0,0.0,0.0004
12,POPR4,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.0565,1.08,0.1525,0.1993,0.0,545803000.0,0.82,0.3093
13,PMET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,-290863000.0,0.0,0.3774
14,EQMA5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20370000000000002,0.0,3230000000.0,0.0,0.0652
15,MRSA5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,4306220000.0,0.0,0.0004
16,ODER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25920000000000004,0.0,242636000.0,0.0,0.0796
17,MNSA3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,3.63,-0.135,1.4569999999999999,0.0,-9105000.0,-6.52,-0.4111
18,VNET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051699999999999996,0.0,9490850000.0,0.0,-0.1777
19,CFLU4,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888,0.1072,1.1,0.17679999999999998,0.3215,0.0,60351000.0,0.06,0.0814
20,VSPT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092,0.0,4759530000.0,0.0,0.4746
21,CTSA3,2.39,-16625.3,0.93,0.591,0.0127,0.418,13.34,10.68,-4.31,19.51,19.5,0.0553,-0.0,1.07,0.0441,-0.0001,25344.5,285461000.0,0.83,0.0642
22,CTSA4,1.91,-13286.3,0.74,0.47200000000000003,0.0175,0.33399999999999996,10.66,8.53,-3.45,17.37,17.36,0.0553,-0.0,1.07,0.0441,-0.0001,31200.0,285461000.0,0.83,0.0642
23,CTSA8,1.0,-6956.19,0.39,0.247,0.0,0.175,5.58,4.47,-1.8,13.3,13.29,0.0553,-0.0,1.07,0.0441,-0.0001,0.0,285461000.0,0.83,0.0642
24,BBTG12,3.15,-5910.8,66496.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,0.0,4000.0,0.0,0.0
25,OMGE3,42.81,-3772.83,2.25,8.068,0.0,0.9470000000000001,4.96,26.16,-2.81,35.09,19.98,0.3084,0.0045000000000000005,5.14,0.045700000000000005,-0.0006,35947000.0,3722190000.0,1.24,0.5899
26,LINX3,38.5,-1531.34,4.33,8.433,0.0029,2.7039999999999997,10.61,52.81,33.23,51.06,24.27,0.1597,-0.0055000000000000005,2.26,0.0725,-0.0028000000000000004,44718300.0,1684040000.0,0.31,0.1583
27,PLDN4,486.0,-553.07,1.08,0.919,0.0,0.611,1.07,-75.56,3.1,-33.12,-33.12,-0.012199999999999999,-0.0017000000000000001,10.81,-0.0127,-0.002,0.0,289939000.0,0.01,0.1026
28,DASA3,161.04,-406.08,19.87,13.152999999999999,0.0018,6.237,60.23,2758.87,-16.52,2881.15,118.16,0.0048,-0.032,1.5,0.0027,-0.0489,410675.0,3896020000.0,1.22,0.1775
29,LCSA4,35.09,-337.52,-228.0,79.738,0.0,125.30799999999999,-202.27,-505.8,-96.61,-506.56,-506.56,-0.1577,-0.23629999999999998,0.29,-0.2874,0.6755,0.0,-377568000.0,-0.35,63.540699999999994
30,STBP3,6.55,-319.4,2.71,6.282,0.0021,1.3359999999999999,5.76,347.24,-6.45,306.98,30.42,0.0181,-0.0197,4.39,0.0053,-0.0085,40757700.0,2084210000.0,0.21,0.030899999999999997
31,BHGR3,19.1,-272.16,1.1,3.613,0.0,0.855,-194.45,23.7,-8.56,25.95,14.2,0.1524,-0.0131,0.96,0.0393,-0.004,0.0,1077600000.0,0.2,0.20670000000000002
32,BTOW3,84.07,-268.52,4.94,5.1610000000000005,0.0,2.467,6.36,155.48,16.62,145.74,49.82,0.0332,-0.0192,2.49,0.0392,-0.0184,385731000.0,9535270000.0,0.53,-0.008
33,MAPT3,50.01,-264.13,-8.03,0.0,0.0,59.456,-11489.8,-300.39,-7.07,-300.39,-300.39,0.0,0.0,0.0,-0.19899999999999998,0.0304,0.0,-5727000.0,0.0,0.0
34,MAPT4,50.0,-264.08,-8.02,0.0,0.0,59.443999999999996,-11487.5,-300.33,-7.07,-300.33,-300.33,0.0,0.0,0.0,-0.19899999999999998,0.0304,1687.21,-5727000.0,0.0,0.0
35,GLOB4,30.49,-261.84,8.65,1.801,0.0,1.62,20.87,22.84,-7.38,25.66,17.63,0.0788,-0.0069,1.15,0.0993,-0.033,0.0,5632000000.0,1.44,0.0801
36,RJCP3,0.01,-224.7,0.65,0.0,0.0,0.619,0.0,-522.94,0.0,-523.96,-917.32,0.0,0.0,0.0,0.0,-0.0029,0.0,17287200.0,0.0,0.0
37,ABYA3,4.91,-214.8,1.76,2.055,0.0,0.527,1.98,19.96,-2.75,33.67,33.67,0.10289999999999999,-0.0096,2.09,0.0278,-0.008199999999999999,0.0,292060000.0,1.31,0.1641
38,PITI4,1.28,-204.74,0.0,0.0,0.0,0.0,0.0,-2637.65,0.0,-2637.65,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2963
39,STBP11,14.4,-140.44,1.19,2.762,0.0,0.5870000000000001,2.53,152.68,-2.84,112.42,11.14,0.0181,-0.0197,4.39,0.0053,-0.0085,0.0,2084210000.0,0.21,0.030899999999999997
40,ARTR3,10.01,-131.62,0.9,1.253,0.0,0.355,-9.19,11.16,-0.68,25.26,8.98,0.11230000000000001,-0.0095,0.69,0.0344,-0.0068000000000000005,0.0,6389830000.0,1.31,-0.009000000000000001
41,VVAR3,15.22,-130.71,4.32,0.899,0.0,0.809,10.42,11.4,-3.68,14.22,9.77,0.0788,-0.0069,1.15,0.0993,-0.033,683314000.0,5632000000.0,1.44,0.0801
42,ANIM3,33.82,-125.32,2.75,3.333,0.0,1.23,5.25,22.16,-6.23,24.78,14.59,0.15039999999999998,-0.0263,2.96,0.0716,-0.0219,26848300.0,1656830000.0,0.8,0.0962
43,LCSA3,12.5,-120.23,-81.22,28.405,0.0,44.638000000000005,-72.05,-180.18,-34.41,-180.95,-180.95,-0.1577,-0.23629999999999998,0.29,-0.2874,0.6755,0.0,-377568000.0,-0.35,63.540699999999994
44,MAGG3,59.4,-119.98,1.32,0.684,0.0,0.44,9.32,4.07,-1.55,6.41,5.34,0.16820000000000002,-0.005699999999999999,1.14,0.1405,-0.011000000000000001,0.0,2246130000.0,1.03,0.09269999999999999
45,NTCO3,50.73,-103.78,2.84,1.7719999999999998,0.0,1.084,29.28,24.89,-3.39,29.37,29.37,0.0712,-0.0174,1.14,0.0565,-0.0273,293798000.0,24600500000.0,0.83,0.0
46,BRML3,9.75,-99.33,0.81,8.552999999999999,0.0,0.461,9.92,13.83,-1.39,17.85,17.03,0.6183,-0.0095,3.0,0.0352,-0.008100000000000001,164152000.0,10546100000.0,0.32,-0.054299999999999994
47,BNCA3,70.3,-90.3,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027200000000000002,0.0,3068150000.0,0.0,0.0241
48,TUPY4,48.21,-77.45,2.74,1.685,0.0,1.0859999999999999,3.75,25.34,-20.48,29.34,12.91,0.0665,-0.0218,2.11,0.061900000000000004,-0.0354,0.0,2536900000.0,1.0,0.08560000000000001
49,RDNI3,10.78,-76.39,0.78,1.41,0.0008,0.304,1.69,58.59,-1.45,102.48,64.56,0.0241,-0.0139,1.83,0.005600000000000001,-0.0102,381147.0,605155000.0,0.73,-0.0664
50,AMIL3,32.2,-73.28,7.7,1.129,0.0,2.003,-16.95,136.58,-5.43,138.61,50.13,0.0083,-0.015300000000000001,0.75,0.0222,-0.1051,0.0,1532980000.0,1.24,0.2847
51,LIGT3,21.02,-72.22,1.15,0.649,0.0,0.306,7.25,14.98,-0.69,28.71,13.46,0.0433,-0.009000000000000001,1.17,0.0262,-0.0159,69118200.0,6809960000.0,1.49,0.0664
52,BRTP3,35.71,-67.26,2.45,1.168,0.0,0.684,8.98,6.03,-2.4,7.55,7.55,0.1937,-0.0296,1.29,0.1341,-0.0364,0.0,5302340000.0,0.91,0.0366
53,IDVL11,140.0,-66.0,60.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9176000000000001,0.0,237683000.0,0.0,0.0
54,MILS3,6.21,-54.48,1.43,2.62,0.0,1.12,5.15,-116.31,12.75,-110.0,10.59,-0.0225,-0.0481,3.53,-0.012199999999999999,-0.0262,6418970.0,1095330000.0,0.16,0.053899999999999997
55,HBOR3,10.73,-53.99,1.15,1.186,0.0,0.32,0.61,-123.14,3.2,-204.92,-1098.82,-0.0096,-0.012,3.38,-0.0031,-0.0213,22946200.0,1246960000.0,1.29,0.1094
56,PEFX5,19.0,-52.04,1.68,0.47700000000000004,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,0.083,-0.0092,1.07,0.1177,-0.032400000000000005,0.0,396955000.0,0.31,0.0436
57,PEFX3,19.0,-52.04,1.68,0.47700000000000004,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,0.083,-0.0092,1.07,0.1177,-0.032400000000000005,0.0,396955000.0,0.31,0.0436
58,DTCY3,9.86,-48.52,18.26,6.09,0.0,4.0280000000000005,-21.39,187.61,-7.99,186.54,29.74,0.0325,-0.1255,0.59,0.0274,-0.3764,163685.0,6010000.0,0.49,0.046
59,RCSL4,1.42,-48.04,-1.6,4.615,0.0,2.625,-9.6,165.64,-1.17,163.54,81.33,0.0279,-0.09630000000000001,0.6,0.017,0.0333,7693150.0,-67323000.0,-0.0,3.4764999999999997
60,TOYB4,2.5,-47.96,-5.43,5.256,0.0,4.405,-6.47,-9.04,-3.83,-9.15,-9.67,-0.5816,-0.1096,0.49,-0.5936,0.1131,0.0,-13852000.0,-0.07,-0.2699
61,IMBI3,5.01,-46.42,2.81,2659.02,0.0,0.518,-2.21,-97.12,-0.37,-104.72,-107.45,-27.378800000000002,-138.21200000000002,0.05,-0.0054,-0.0605,0.0,62544000.0,0.22,-0.5716
62,LPSB3,4.55,-45.43,4.06,4.266,0.0,1.784,5.87,20.43,-16.81,16.27,10.04,0.20879999999999999,-0.021400000000000002,2.9,0.1433,-0.08929999999999999,4349820.0,165557000.0,0.02,0.02
63,CLAN4,3.0,-44.92,0.47,15.151,0.0,0.406,-15.5,-82.56,-6.36,-97.43,22.68,-0.18350000000000002,-0.3373,0.73,-0.005,-0.0105,0.0,1012240000.0,0.08,-0.6396000000000001
64,TOYB3,2.29,-43.94,-4.97,4.815,0.0,4.035,-5.93,-8.28,-3.5,-8.39,-8.87,-0.5816,-0.1096,0.49,-0.5936,0.1131,0.0,-13852000.0,-0.07,-0.2699
65,EBTP3,10.21,-43.56,1.17,0.5479999999999999,0.0,0.353,-502.47,6.42,-0.73,8.46,2.85,0.08529999999999999,-0.0103,0.99,0.0603,-0.0268,0.0,10782200000.0,0.39,0.221
66,EBTP4,10.0,-42.66,1.14,0.537,0.0,0.34600000000000003,-492.13,6.29,-0.71,8.33,2.81,0.08529999999999999,-0.0103,0.99,0.0603,-0.0268,0.0,10782200000.0,0.39,0.221
67,VVAR11,14.58,-41.74,1.38,0.287,0.0,0.258,3.33,3.64,-1.18,6.46,4.44,0.0788,-0.0069,1.15,0.0993,-0.033,0.0,5632000000.0,1.44,0.0801
68,VVAR4,4.84,-41.57,1.37,0.28600000000000003,0.0,0.257,3.31,3.63,-1.17,6.45,4.43,0.0788,-0.0069,1.15,0.0993,-0.033,0.0,5632000000.0,1.44,0.0801
69,FBRA4,34.58,-39.57,1.66,0.457,0.0,0.738,18.94,7.4,-4.43,10.62,10.62,0.061799999999999994,-0.0115,1.11,0.11939999999999999,-0.042,0.0,213406000.0,0.77,0.12480000000000001
70,BRTP4,20.81,-39.19,1.43,0.6809999999999999,0.0,0.39899999999999997,5.23,3.51,-1.4,5.03,5.03,0.1937,-0.0296,1.29,0.1341,-0.0364,0.0,5302340000.0,0.91,0.0366
71,MOAR3,239.99,-38.98,3.3,26.528000000000002,0.022799999999999997,2.013,6.5,-61.94,85.17,-56.94,-57.94,-0.42829999999999996,-0.6806,3.95,-0.05,-0.0848,319950.0,889788000.0,0.31,0.778
72,CEAB3,12.02,-37.06,1.45,0.912,0.0,0.547,2.93,-56.48,-3.26,-80.26,23.34,-0.016200000000000003,-0.0246,1.69,-0.0139,-0.0392,23149400.0,2549300000.0,1.13,0.0
73,TUPY3,21.9,-35.18,1.24,0.765,0.0,0.493,1.7,11.51,-9.3,15.51,6.83,0.0665,-0.0218,2.11,0.061900000000000004,-0.0354,24335900.0,2536900000.0,1.0,0.08560000000000001
74,ITEC3,40.1,-35.12,22.04,2611.69,0.0,9.216000000000001,25.42,-26.0,-68.91,-24.8,-29.56,-100.447,-74.3588,5.23,-0.6306,-0.6275999999999999,0.0,20143000.0,0.0,-0.7479
75,IMBI4,3.5,-32.43,1.96,1857.6,0.0,0.36200000000000004,-1.54,-67.85,-0.26,-75.44,-77.41,-27.378800000000002,-138.21200000000002,0.05,-0.0054,-0.0605,0.0,62544000.0,0.22,-0.5716
76,PRTX3,2.77,-32.27,-145.32,297.651,0.0,1.4,-2.57,-97.11,-1.43,-128.99,37.19,-3.065,-9.2247,0.05,-0.015,4.5037,0.0,-18917000.0,-49.85,3.0795999999999997
77,DFVA3,9.9,-31.38,60.69,4.327,0.0,5.365,29.1,-55.91,-31.47,-58.28,-58.28,-0.0774,-0.1379,1.33,-0.1035,-1.9342,0.0,1170000.0,2.84,0.0339
78,ASTA4,25.83,-30.79,1.0,0.652,0.0,0.446,2.57,19.9,-3.3,33.2,33.2,0.032799999999999996,-0.0212,1.71,0.0252,-0.0325,0.0,515672000.0,0.85,-0.0473
79,GFSA3,5.91,-30.38,1.18,4.228,0.0,0.516,1.47,107.43,2.48,114.37,75.77,0.0394,-0.1422,1.84,0.0062,-0.0387,50137300.0,1509620000.0,0.49,-0.33640000000000003
80,VGOR4,5.87,-29.58,7.18,1.229,0.0,1.4680000000000002,113.97,27.32,-3.22,34.09,34.09,0.045,-0.045899999999999996,1.04,0.06,-0.2429,0.0,135178000.0,1.89,0.04769999999999999
81,CRBM3,90.0,-28.95,3.26,1.4980000000000002,0.0,1.172,2.98,-15.45,16.9,-14.17,-14.17,-0.09699999999999999,-0.0518,2.24,-0.12710000000000002,-0.1128,0.0,827347000.0,0.45,-0.0158
82,USIM3,14.1,-26.48,1.3,1.22,0.0028000000000000004,0.634,2.64,14.99,-8.58,17.13,9.25,0.0814,-0.024399999999999998,2.82,0.0524,-0.049,6277540.0,13629200000.0,0.46,0.1509
83,USIM5,13.88,-26.07,1.28,1.2009999999999998,0.0031,0.624,2.6,14.75,-8.45,16.9,9.13,0.0814,-0.024399999999999998,2.82,0.0524,-0.049,295648000.0,13629200000.0,0.46,0.1509
84,DFVA4,8.0,-25.35,49.04,3.497,0.0,4.335,23.51,-45.18,-25.43,-47.55,-47.55,-0.0774,-0.1379,1.33,-0.1035,-1.9342,0.0,1170000.0,2.84,0.0339
85,USIM6,13.12,-24.64,1.21,1.135,0.0033,0.59,2.45,13.95,-7.98,16.09,8.69,0.0814,-0.024399999999999998,2.82,0.0524,-0.049,130.18,13629200000.0,0.46,0.1509
86,TAMM4,52.73,-22.74,3.8,0.626,0.0,0.524,-31.11,9.77,-0.96,18.01,9.66,0.0641,-0.022099999999999998,0.95,0.0636,-0.16699999999999998,0.0,2174310000.0,4.08,0.09789999999999999
87,TAMM3,52.6,-22.68,3.79,0.625,0.0,0.523,-31.04,9.74,-0.96,17.98,9.65,0.0641,-0.022099999999999998,0.95,0.0636,-0.16699999999999998,0.0,2174310000.0,4.08,0.09789999999999999
88,CRDE3,26.5,-20.01,0.53,9.615,0.5453,0.48200000000000004,2.97,-16.13,4.45,-11.64,-11.66,-0.5961,-0.4858,4.89,-0.0352,-0.026699999999999998,19523.9,120364000.0,0.0,-0.11460000000000001
89,CRBM7,60.0,-19.3,2.18,0.9990000000000001,0.0,0.782,1.99,-10.3,11.26,-9.02,-9.02,-0.09699999999999999,-0.0518,2.24,-0.12710000000000002,-0.1128,0.0,827347000.0,0.45,-0.0158
90,WMBY3,25.39,-19.3,2.87,0.836,0.0,0.182,1.2,8.62,-1.5,25.02,25.02,0.09699999999999999,-0.0705,1.44,0.0239,-0.14859999999999998,0.0,212439000.0,6.51,-0.1448
91,TDBH4,0.66,-18.63,1.28,0.9059999999999999,0.0,0.8109999999999999,-6.15,8.73,-5.66,10.23,10.23,0.1038,-0.048600000000000004,0.63,0.1048,-0.06849999999999999,0.0,554115000.0,0.27,0.3574
92,TANC4,43.0,-18.54,3.1,0.511,0.0,0.428,-25.37,7.96,-0.78,16.2,8.69,0.0641,-0.022099999999999998,0.95,0.0636,-0.16699999999999998,0.0,2174310000.0,4.08,0.09789999999999999
93,HBTS5,28.61,-18.14,0.89,3.745,0.0017000000000000001,0.19899999999999998,-1.7,-31.02,-0.31,-45.64,-52.85,-0.1207,-0.205,0.54,-0.006500000000000001,-0.0489,45562.0,294595000.0,0.45,0.042699999999999995
94,LIGH3,16.66,-17.7,1.2,0.605,0.0,0.31,6.22,-95.59,-0.63,-199.78,29.28,-0.0063,-0.0342,1.25,-0.0038,-0.0676,0.0,5466600000.0,1.63,0.0659
95,BIOM3,15.16,-17.6,9.45,23.378,0.0,2.948,20.88,-23.6,-8.04,-26.54,-30.36,-0.9908,-1.3284,1.78,-0.1551,-0.537,371194.0,108621000.0,1.72,8.3236
96,CCIM3,5.52,-16.44,0.94,0.498,0.0,0.198,0.53,8.96,-1.09,25.04,38.84,0.0555,-0.030299999999999997,2.58,0.023799999999999998,-0.0575,0.0,660347000.0,1.93,0.2998
97,PRNR3,8.38,-15.83,1.54,1.24,0.0,0.9890000000000001,2.11,-30.37,3.13,-24.36,24.78,-0.0408,-0.09609999999999999,3.26,-0.0575,-0.0973,1580630.0,210974000.0,0.34,-0.0793
98,TDBH3,0.56,-15.81,1.08,0.769,0.0,0.688,-5.22,7.4,-4.8,8.91,8.91,0.1038,-0.048600000000000004,0.63,0.1048,-0.06849999999999999,0.0,554115000.0,0.27,0.3574
99,LOGN3,15.71,-15.49,7.64,1.5490000000000002,0.0,0.792,2.64,18.11,-1.88,26.25,12.17,0.0855,-0.1,2.71,0.07150000000000001,-0.4928,16304900.0,217051000.0,6.67,0.059800000000000006
100,MYPK4,31.79,-15.13,1.27,0.5920000000000001,0.0,0.376,8.35,-436.12,-1.37,-769.78,17.66,-0.0014000000000000002,-0.0319,1.12,-0.0011,-0.08410000000000001,0.0,3839000000.0,1.4,0.07
101,GBIO33,10.4,-14.97,1.32,1.518,0.0,0.7909999999999999,7.57,13.53,17.58,16.06,16.06,0.1121,-0.1014,1.31,0.0712,-0.0883,0.0,838439000.0,0.31,-0.08990000000000001
102,LECO4,1.46,-13.48,2.0,0.637,0.0,0.924,-16.84,-29.69,-3.16,-32.69,-32.69,-0.021400000000000002,-0.0472,0.82,-0.0348,-0.1482,0.0,105928000.0,0.2,0.0358
103,SEDU3,23.8,-13.36,15.0,3.443,0.0,1.531,57.9,-22.47,-2.67,-28.68,-69.64,-0.1533,-0.25730000000000003,1.09,-0.0815,-1.1229,0.0,415869000.0,4.67,0.10869999999999999
104,IGUA3,8.15,-12.52,-1.44,0.568,0.0,0.564,-0.65,8.22,-0.6,14.8,5.8,0.0691,-0.0453,0.34,0.0761,0.1152,0.0,-164188000.0,-1.33,-0.0741
105,AALR3,10.83,-12.47,1.09,1.4269999999999998,0.008100000000000001,0.502,-40.03,-60.94,-1.69,-88.98,19.46,-0.023399999999999997,-0.10800000000000001,0.95,-0.009300000000000001,-0.0873,4350040.0,1176680000.0,0.68,-0.0546
106,FGUI3,12.0,-12.41,-2.15,16.009,0.0,25.203000000000003,-2.2,-57.76,-2.05,-70.17,-70.17,-0.2772,-1.29,0.04,-0.6074,0.1732,0.0,-222024000.0,-0.46,0.0213
107,IGUA6,8.07,-12.4,-1.43,0.562,0.0,0.5579999999999999,-0.64,8.14,-0.59,14.72,5.77,0.0691,-0.0453,0.34,0.0761,0.1152,0.0,-164188000.0,-1.33,-0.0741
108,TCNO3,2.11,-12.38,37.75,0.0,0.0,0.06,-0.14,-2.49,-0.07,-8.47,-9.33,0.0,0.0,0.29,-0.0322,-3.0487,85358.1,370000.0,90.46,-0.6514
109,IGUA5,7.98,-12.26,-1.41,0.556,0.0,0.552,-0.64,8.04,-0.59,14.63,5.73,0.0691,-0.0453,0.34,0.0761,0.1152,0.0,-164188000.0,-1.33,-0.0741
110,PRVI3,10.54,-11.74,1.61,0.919,0.0,0.565,-250.86,9.71,-1.48,9.87,6.39,0.0946,-0.0783,0.99,0.061500000000000006,-0.1371,0.0,525170000.0,0.1,0.16190000000000002
111,CPNY3,2.35,-11.0,0.42,0.23199999999999998,0.0,0.054000000000000006,0.2,1.21,-0.13,4.21,4.21,0.1913,-0.021099999999999997,2.26,0.0548,-0.038599999999999995,0.0,398830000.0,2.33,0.201
112,KLBN3,6.04,-10.55,13.08,3.082,0.0,0.9470000000000001,3.72,13.7,-1.66,22.2,11.15,0.225,-0.2803,3.9,0.09359999999999999,-1.2394,1802960.0,2594900000.0,11.13,0.13570000000000002
113,BIOM4,8.68,-10.08,5.41,13.385,0.0,1.6880000000000002,11.95,-13.51,-4.6,-16.46,-18.82,-0.9908,-1.3284,1.78,-0.1551,-0.537,0.0,108621000.0,1.72,8.3236
114,TPIS3,2.04,-9.94,0.55,0.36200000000000004,0.0,0.10099999999999999,-0.46,-10.55,-0.14,-63.22,5.66,-0.034300000000000004,-0.0613,0.23,-0.01,-0.0557,6714470.0,648781000.0,2.92,-0.142
115,KLBN11,28.16,-9.84,12.19,2.8739999999999997,0.0,0.883,3.47,12.78,-1.55,21.28,10.68,0.225,-0.2803,3.9,0.09359999999999999,-1.2394,148676000.0,2594900000.0,11.13,0.13570000000000002
116,PINE4,2.24,-9.73,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04190000000000001,766986.0,814692000.0,0.0,-0.2141
117,KLBN4,5.53,-9.66,11.97,2.822,0.0,0.867,3.41,12.54,-1.52,21.05,10.57,0.225,-0.2803,3.9,0.09359999999999999,-1.2394,8822240.0,2594900000.0,11.13,0.13570000000000002
118,BKBR3,10.29,-9.21,1.96,1.25,0.0040999999999999995,0.812,-124.95,-10.53,-2.2,-12.26,62.11,-0.11869999999999999,-0.13570000000000002,0.97,-0.0943,-0.2125,22425900.0,1448070000.0,0.65,0.0263
119,TERI3,64.28,-8.83,0.29,0.107,0.0,0.081,7.9,7.2,-0.26,39.56,39.56,0.0149,-0.0191,1.03,0.0125,-0.0327,0.0,3641000000.0,1.43,0.0794
120,BSEV3,8.08,-8.81,-9.84,0.924,0.0,0.69,-5.08,7.06,-1.01,13.02,4.81,0.131,-0.10490000000000001,0.74,0.1107,1.1167,1437760.0,-837886000.0,-9.12,0.0406
121,PETR3,28.45,-8.32,1.5,1.376,0.0084,0.384,33.93,4.21,-0.66,8.44,4.83,0.3271,-0.1693,1.08,0.10189999999999999,-0.1801,460304000.0,247736000000.0,1.81,-0.0045000000000000005
122,PETR4,28.11,-8.22,1.48,1.359,0.0,0.38,33.52,4.16,-0.65,8.39,4.8,0.3271,-0.1693,1.08,0.10189999999999999,-0.1801,1808040000.0,247736000000.0,1.81,-0.0045000000000000005
123,SEMP3,16.86,-8.12,1.36,15.081,0.0,1.2009999999999998,15.67,-4.42,15.67,-4.07,-4.07,-3.4098,-1.8581999999999999,1.64,-0.30210000000000004,-0.1681,0.0,118441000.0,0.0,-0.10369999999999999
124,TCNO4,1.38,-8.1,24.69,0.0,0.0,0.039,-0.09,-1.63,-0.05,-7.6,-8.38,0.0,0.0,0.29,-0.0322,-3.0487,89154.7,370000.0,90.46,-0.6514
125,SZPQ4,6.64,-7.85,2.2,0.855,0.0,0.7440000000000001,2.62,-20.31,-3.17,-22.77,-22.77,-0.0421,-0.10890000000000001,2.97,-0.0377,-0.28,0.0,684467000.0,0.3,-0.11710000000000001
126,MEDI3,11.55,-7.52,1.89,0.374,0.0,0.8240000000000001,-10.02,-9.11,-3.31,-6.61,-6.61,-0.041100000000000005,-0.049800000000000004,0.79,-0.12300000000000001,-0.25129999999999997,0.0,426164000.0,0.02,0.13019999999999998
127,TESA3,27.81,-7.0,0.83,0.508,0.0,0.217,-7.54,2.36,-0.53,6.61,5.4,0.2152,-0.0727,0.92,0.10289999999999999,-0.1182,1236250.0,728543000.0,1.51,0.09390000000000001
